customer,day,daily_amount,nr_trans
customer1016,2019-05-29 00:00:00+00:00,250.0,2
customer1017,2019-10-17 00:00:00+00:00,60.0,2
customer1017,2019-10-18 00:00:00+00:00,20.0,1
customer1017,2019-10-20 00:00:00+00:00,20.0,1
customer1018,2020-02-10 00:00:00+00:00,25.0,1
customer1019,2019-04-09 00:00:00+00:00,1800.0,4
customer102,2019-03-01 00:00:00+00:00,120.0,7
customer102,2019-03-03 00:00:00+00:00,110.0,4
customer102,2019-03-04 00:00:00+00:00,50.0,2
customer102,2019-03-07 00:00:00+00:00,190.0,11
customer102,2019-03-09 00:00:00+00:00,215.4,12
customer102,2019-03-16 00:00:00+00:00,15.0,1
customer102,2019-03-17 00:00:00+00:00,200.18,7
customer102,2019-03-18 00:00:00+00:00,60.0,3
customer102,2019-03-19 00:00:00+00:00,15.0,1
customer102,2019-03-20 00:00:00+00:00,70.0,3
customer102,2019-03-22 00:00:00+00:00,180.09,6
customer102,2019-03-23 00:00:00+00:00,110.0,6
customer102,2019-03-29 00:00:00+00:00,25.99,1
customer102,2019-03-30 00:00:00+00:00,254.18,9
customer102,2019-03-31 00:00:00+00:00,103.0,4
customer102,2019-04-05 00:00:00+00:00,75.0,3
customer102,2019-04-06 00:00:00+00:00,255.0,8
customer102,2019-04-07 00:00:00+00:00,155.99,6
customer102,2019-04-13 00:00:00+00:00,140.09,4
customer102,2019-04-15 00:00:00+00:00,120.0,3
customer102,2019-04-19 00:00:00+00:00,326.26,15
customer102,2019-04-20 00:00:00+00:00,140.09,4
customer102,2019-04-21 00:00:00+00:00,25.0,1
customer102,2019-04-26 00:00:00+00:00,429.0,13
customer102,2019-04-27 00:00:00+00:00,190.0,8
customer102,2019-06-16 00:00:00+00:00,100.0,2
customer102,2019-06-21 00:00:00+00:00,181.0,7
customer102,2019-06-22 00:00:00+00:00,130.0,6
customer102,2019-06-23 00:00:00+00:00,45.0,2
customer102,2019-07-03 00:00:00+00:00,60.0,2
customer102,2019-08-31 00:00:00+00:00,25.0,1
customer102,2019-09-05 00:00:00+00:00,20.0,1
customer102,2019-09-08 00:00:00+00:00,15.0,1
customer102,2019-09-16 00:00:00+00:00,75.0,3
customer102,2019-09-28 00:00:00+00:00,125.0,6
customer102,2019-09-29 00:00:00+00:00,100.0,4
customer102,2019-10-05 00:00:00+00:00,25.0,1
customer102,2019-10-06 00:00:00+00:00,80.0,2
customer102,2019-11-22 00:00:00+00:00,25.0,1
customer102,2019-11-23 00:00:00+00:00,160.0,4
customer102,2019-11-24 00:00:00+00:00,19.0,1
customer1020,2020-01-04 00:00:00+00:00,200.0,1
customer1020,2020-01-05 00:00:00+00:00,350.0,2
customer1020,2020-01-06 00:00:00+00:00,250.0,2
customer1020,2020-01-11 00:00:00+00:00,450.0,2
customer1020,2020-01-12 00:00:00+00:00,200.0,1
customer1020,2020-01-13 00:00:00+00:00,250.0,1
customer1020,2020-01-17 00:00:00+00:00,400.0,2
customer1020,2020-01-19 00:00:00+00:00,400.0,1
customer1020,2020-01-20 00:00:00+00:00,400.0,2
customer1020,2020-01-21 00:00:00+00:00,500.0,1
customer1021,2019-03-05 00:00:00+00:00,250.0,1
customer1022,2019-08-18 00:00:00+00:00,10.0,1
customer1023,2020-01-19 00:00:00+00:00,100.0,4
customer1023,2020-01-21 00:00:00+00:00,40.0,1
customer1023,2020-01-25 00:00:00+00:00,50.0,1
customer1023,2020-02-02 00:00:00+00:00,50.0,1
customer1023,2020-02-05 00:00:00+00:00,100.0,2
customer1023,2020-02-06 00:00:00+00:00,40.0,1
customer1023,2020-02-08 00:00:00+00:00,70.0,2
customer1023,2020-02-10 00:00:00+00:00,50.0,2
customer1024,2020-01-05 00:00:00+00:00,25.0,2
customer1025,2019-09-22 00:00:00+00:00,10.0,1
customer1025,2019-09-27 00:00:00+00:00,60.0,3
customer1026,2019-07-15 00:00:00+00:00,50.0,1
customer1027,2019-03-10 00:00:00+00:00,100.0,2
customer1028,2019-07-18 00:00:00+00:00,10.1,1
customer1028,2019-07-20 00:00:00+00:00,20.0,2
customer1029,2019-06-30 00:00:00+00:00,50.0,1
customer103,2019-03-08 00:00:00+00:00,10.0,1
customer103,2019-03-17 00:00:00+00:00,25.0,2
customer103,2019-03-19 00:00:00+00:00,15.0,1
customer103,2019-03-20 00:00:00+00:00,12.0,1
customer103,2019-03-21 00:00:00+00:00,10.0,1
customer103,2019-04-10 00:00:00+00:00,21.0,2
customer103,2019-04-26 00:00:00+00:00,12.0,1
customer103,2019-04-30 00:00:00+00:00,83.0,1
customer103,2019-05-04 00:00:00+00:00,40.0,2
customer103,2019-05-07 00:00:00+00:00,10.97,1
customer103,2019-05-08 00:00:00+00:00,70.0,6
customer103,2019-05-09 00:00:00+00:00,17.0,1
customer103,2019-05-10 00:00:00+00:00,20.0,1
customer103,2019-05-16 00:00:00+00:00,98.0,9
customer103,2019-05-18 00:00:00+00:00,90.0,2
customer103,2019-05-22 00:00:00+00:00,25.67,2
customer103,2019-05-24 00:00:00+00:00,11.88,1
customer103,2019-05-25 00:00:00+00:00,36.629999999999995,2
customer103,2019-05-26 00:00:00+00:00,20.0,2
customer103,2019-05-27 00:00:00+00:00,20.0,2
customer103,2019-05-29 00:00:00+00:00,51.86,4
customer103,2019-05-30 00:00:00+00:00,10.0,1
customer103,2019-05-31 00:00:00+00:00,10.0,1
customer103,2019-06-01 00:00:00+00:00,123.37,1
customer103,2019-06-04 00:00:00+00:00,24.0,2
customer103,2019-06-05 00:00:00+00:00,31.86,3
customer103,2019-06-06 00:00:00+00:00,20.0,1
customer103,2019-06-08 00:00:00+00:00,25.0,2
customer103,2019-06-09 00:00:00+00:00,25.0,2
customer103,2019-06-12 00:00:00+00:00,14.0,1
customer103,2019-06-14 00:00:00+00:00,19.44,1
customer103,2019-06-20 00:00:00+00:00,10.0,1
customer103,2019-06-27 00:00:00+00:00,20.0,2
customer103,2019-07-04 00:00:00+00:00,10.73,1
customer103,2019-07-19 00:00:00+00:00,20.0,1
customer103,2019-07-21 00:00:00+00:00,18.73,1
customer103,2019-07-23 00:00:00+00:00,20.0,1
customer103,2019-08-04 00:00:00+00:00,15.0,1
customer103,2019-08-14 00:00:00+00:00,11.22,1
customer103,2019-08-15 00:00:00+00:00,21.0,1
customer103,2019-08-18 00:00:00+00:00,10.0,1
customer103,2019-08-28 00:00:00+00:00,30.0,2
customer103,2019-09-11 00:00:00+00:00,15.0,1
customer103,2019-09-18 00:00:00+00:00,15.0,1
customer103,2019-09-19 00:00:00+00:00,15.0,1
customer103,2019-09-20 00:00:00+00:00,10.0,1
customer103,2019-10-04 00:00:00+00:00,10.0,1
customer103,2019-11-16 00:00:00+00:00,25.0,2
customer103,2019-12-31 00:00:00+00:00,15.0,1
customer103,2020-01-01 00:00:00+00:00,12.0,1
customer1030,2019-07-19 00:00:00+00:00,10.0,1
customer1030,2019-09-22 00:00:00+00:00,170.0,5
customer1030,2019-09-23 00:00:00+00:00,10.6,1
customer1030,2019-10-12 00:00:00+00:00,120.0,7
customer1031,2019-08-05 00:00:00+00:00,10.0,1
customer1031,2019-08-10 00:00:00+00:00,20.0,1
customer1032,2020-02-27 00:00:00+00:00,50.0,1
customer1033,2019-12-05 00:00:00+00:00,750.0,2
customer1033,2019-12-14 00:00:00+00:00,500.0,1
customer1033,2020-01-03 00:00:00+00:00,1500.0,2
customer1033,2020-01-16 00:00:00+00:00,1800.0,2
customer1033,2020-01-26 00:00:00+00:00,500.0,1
customer1033,2020-02-03 00:00:00+00:00,1000.0,2
customer1033,2020-02-04 00:00:00+00:00,1000.0,2
customer1033,2020-02-06 00:00:00+00:00,500.0,1
customer1033,2020-02-09 00:00:00+00:00,1500.0,3
customer1033,2020-02-24 00:00:00+00:00,500.0,1
customer1034,2019-04-26 00:00:00+00:00,40.0,1
customer1034,2019-05-12 00:00:00+00:00,100.0,2
customer1034,2019-05-15 00:00:00+00:00,50.0,1
customer1034,2019-05-17 00:00:00+00:00,90.0,2
customer1034,2019-05-18 00:00:00+00:00,65.0,1
customer1034,2019-05-19 00:00:00+00:00,45.0,1
customer1034,2019-05-20 00:00:00+00:00,90.0,2
customer1034,2019-05-22 00:00:00+00:00,50.0,1
customer1034,2019-05-23 00:00:00+00:00,45.0,1
customer1034,2019-05-27 00:00:00+00:00,40.0,1
customer1034,2019-05-30 00:00:00+00:00,25.0,1
customer1035,2019-04-06 00:00:00+00:00,40.0,1
customer1035,2019-08-25 00:00:00+00:00,150.0,6
customer1035,2019-08-26 00:00:00+00:00,190.0,6
customer1035,2019-08-28 00:00:00+00:00,10.0,1
customer1035,2019-09-08 00:00:00+00:00,90.0,3
customer1035,2019-09-12 00:00:00+00:00,10.0,1
customer1035,2019-09-14 00:00:00+00:00,240.0,5
customer1036,2019-04-18 00:00:00+00:00,100.0,1
customer1036,2019-04-23 00:00:00+00:00,400.0,2
customer1037,2019-11-10 00:00:00+00:00,25.0,1
customer1037,2019-12-13 00:00:00+00:00,10.0,1
customer1037,2019-12-14 00:00:00+00:00,15.0,1
customer1038,2019-04-27 00:00:00+00:00,50.0,1
customer1038,2019-04-30 00:00:00+00:00,25.0,1
customer1038,2019-06-29 00:00:00+00:00,50.0,2
customer1038,2019-07-01 00:00:00+00:00,25.0,1
customer1038,2019-07-06 00:00:00+00:00,25.0,1
customer1038,2019-07-10 00:00:00+00:00,20.0,1
customer1038,2019-07-22 00:00:00+00:00,40.0,2
customer1038,2019-08-12 00:00:00+00:00,25.0,1
customer1039,2020-02-16 00:00:00+00:00,100.0,2
customer1039,2020-02-17 00:00:00+00:00,150.0,2
customer1039,2020-02-19 00:00:00+00:00,80.0,1
customer1039,2020-02-20 00:00:00+00:00,60.0,1
customer1039,2020-02-22 00:00:00+00:00,160.0,2
customer104,2019-03-13 00:00:00+00:00,50.0,1
customer104,2019-03-14 00:00:00+00:00,225.0,11
customer104,2019-03-16 00:00:00+00:00,150.0,3
customer104,2019-03-18 00:00:00+00:00,65.0,2
customer104,2019-03-21 00:00:00+00:00,25.0,1
customer104,2019-04-17 00:00:00+00:00,80.0,2
customer104,2019-04-18 00:00:00+00:00,185.0,5
customer1040,2019-03-01 00:00:00+00:00,10.0,1
customer1040,2019-03-02 00:00:00+00:00,15.0,1
customer1040,2019-03-08 00:00:00+00:00,45.0,2
customer1040,2019-03-10 00:00:00+00:00,10.5,1
customer1040,2019-03-11 00:00:00+00:00,292.44,6
customer1040,2019-03-27 00:00:00+00:00,15.0,1
customer1040,2019-03-29 00:00:00+00:00,20.0,1
customer1040,2019-03-31 00:00:00+00:00,186.0,5
customer1040,2019-04-01 00:00:00+00:00,22.0,1
customer1040,2019-05-31 00:00:00+00:00,50.0,1
customer1040,2019-06-05 00:00:00+00:00,50.0,1
customer1040,2019-07-15 00:00:00+00:00,50.0,1
customer1040,2019-07-21 00:00:00+00:00,60.0,2
customer1040,2019-07-25 00:00:00+00:00,49.42,1
customer1040,2019-07-27 00:00:00+00:00,30.0,1
customer1040,2019-08-01 00:00:00+00:00,50.0,1
customer1040,2019-08-11 00:00:00+00:00,54.08,1
customer1040,2019-08-19 00:00:00+00:00,30.46,1
customer1040,2020-02-04 00:00:00+00:00,200.0,3
customer1041,2019-03-04 00:00:00+00:00,50.0,1
customer1041,2019-03-21 00:00:00+00:00,50.0,1
customer1042,2020-01-26 00:00:00+00:00,50.0,1
customer1043,2019-10-21 00:00:00+00:00,100.0,1
customer1043,2019-10-24 00:00:00+00:00,100.0,2
customer1043,2019-10-30 00:00:00+00:00,150.0,3
customer1043,2019-11-20 00:00:00+00:00,150.0,3
customer1043,2019-11-24 00:00:00+00:00,100.0,1
customer1043,2019-11-25 00:00:00+00:00,50.0,1
customer1043,2020-01-14 00:00:00+00:00,100.0,1
customer1044,2019-06-11 00:00:00+00:00,100.0,1
customer1044,2019-06-14 00:00:00+00:00,50.0,1
customer1044,2019-06-21 00:00:00+00:00,50.0,1
customer1044,2019-06-27 00:00:00+00:00,20.0,1
customer1044,2019-07-01 00:00:00+00:00,70.0,2
customer1044,2019-08-05 00:00:00+00:00,200.0,1
customer1044,2019-12-17 00:00:00+00:00,50.0,1
customer1045,2019-05-01 00:00:00+00:00,15.0,1
customer1045,2019-05-25 00:00:00+00:00,30.0,2
customer1045,2019-05-28 00:00:00+00:00,15.0,1
customer1045,2019-06-02 00:00:00+00:00,35.0,2
customer1046,2019-06-22 00:00:00+00:00,1400.0,4
customer1046,2019-07-10 00:00:00+00:00,250.0,1
customer1047,2019-03-14 00:00:00+00:00,50.0,1
customer1047,2019-04-20 00:00:00+00:00,25.0,1
customer1048,2019-05-30 00:00:00+00:00,10.0,1
customer1049,2019-04-16 00:00:00+00:00,195.0,10
customer1049,2019-11-06 00:00:00+00:00,20.0,1
customer105,2019-03-01 00:00:00+00:00,150.0,2
customer105,2019-03-02 00:00:00+00:00,100.0,2
customer105,2019-03-04 00:00:00+00:00,200.0,3
customer105,2019-03-05 00:00:00+00:00,100.0,1
customer105,2019-03-06 00:00:00+00:00,125.0,2
customer105,2019-03-07 00:00:00+00:00,150.0,3
customer105,2019-03-08 00:00:00+00:00,140.0,3
customer105,2019-03-09 00:00:00+00:00,40.0,2
customer105,2019-03-13 00:00:00+00:00,245.0,4
customer105,2019-03-14 00:00:00+00:00,350.0,6
customer105,2019-03-15 00:00:00+00:00,37.0,2
customer105,2019-03-19 00:00:00+00:00,95.0,3
customer105,2019-03-20 00:00:00+00:00,120.0,4
customer105,2019-03-21 00:00:00+00:00,20.0,2
customer105,2019-03-22 00:00:00+00:00,55.0,2
customer105,2019-03-25 00:00:00+00:00,25.0,2
customer105,2019-03-26 00:00:00+00:00,50.0,2
customer105,2019-03-28 00:00:00+00:00,10.0,1
customer105,2019-04-02 00:00:00+00:00,25.0,2
customer105,2019-04-09 00:00:00+00:00,50.0,1
customer105,2019-04-16 00:00:00+00:00,75.0,5
customer105,2019-04-23 00:00:00+00:00,35.0,2
customer105,2019-04-29 00:00:00+00:00,25.0,2
customer105,2019-05-01 00:00:00+00:00,40.0,4
customer105,2019-05-02 00:00:00+00:00,10.0,1
customer105,2019-05-03 00:00:00+00:00,10.0,1
customer105,2019-05-07 00:00:00+00:00,70.0,5
customer105,2019-05-08 00:00:00+00:00,70.0,3
customer105,2019-05-09 00:00:00+00:00,35.0,3
customer105,2019-05-11 00:00:00+00:00,10.0,1
customer105,2019-05-14 00:00:00+00:00,30.0,3
customer105,2019-05-21 00:00:00+00:00,25.0,2
customer105,2019-05-28 00:00:00+00:00,40.0,4
customer105,2019-06-04 00:00:00+00:00,35.0,3
customer105,2019-06-11 00:00:00+00:00,65.0,6
customer105,2019-06-12 00:00:00+00:00,20.0,1
customer105,2019-06-13 00:00:00+00:00,15.0,1
customer105,2019-06-14 00:00:00+00:00,30.0,2
customer105,2019-06-15 00:00:00+00:00,20.0,2
customer105,2019-06-18 00:00:00+00:00,25.0,2
customer105,2019-06-26 00:00:00+00:00,15.0,1
customer105,2019-06-27 00:00:00+00:00,20.0,2
customer105,2019-06-30 00:00:00+00:00,10.0,1
customer105,2019-07-02 00:00:00+00:00,20.0,1
customer105,2019-07-03 00:00:00+00:00,10.0,1
customer105,2019-07-08 00:00:00+00:00,10.0,1
customer105,2019-07-10 00:00:00+00:00,67.0,5
customer105,2019-07-14 00:00:00+00:00,50.0,1
customer105,2019-07-16 00:00:00+00:00,50.0,3
customer105,2019-07-17 00:00:00+00:00,30.0,3
customer105,2019-07-18 00:00:00+00:00,10.0,1
customer105,2019-07-19 00:00:00+00:00,20.0,1
customer105,2019-07-20 00:00:00+00:00,25.0,1
customer105,2019-07-24 00:00:00+00:00,45.0,4
customer105,2019-08-01 00:00:00+00:00,60.0,2
customer105,2019-08-02 00:00:00+00:00,25.0,2
customer105,2019-08-05 00:00:00+00:00,95.0,4
customer105,2019-08-06 00:00:00+00:00,15.0,1
customer105,2019-08-08 00:00:00+00:00,10.0,1
customer105,2019-08-11 00:00:00+00:00,30.0,2
customer105,2019-08-13 00:00:00+00:00,25.0,2
customer105,2019-11-06 00:00:00+00:00,277.94,12
customer105,2019-11-07 00:00:00+00:00,30.0,3
customer105,2019-11-18 00:00:00+00:00,10.0,1
customer105,2019-11-21 00:00:00+00:00,51.0,4
customer105,2019-11-24 00:00:00+00:00,30.0,2
customer105,2019-11-26 00:00:00+00:00,70.0,3
customer105,2019-11-27 00:00:00+00:00,10.0,1
customer105,2019-12-07 00:00:00+00:00,80.0,6
customer105,2019-12-14 00:00:00+00:00,30.0,2
customer105,2019-12-15 00:00:00+00:00,10.0,1
customer105,2019-12-16 00:00:00+00:00,20.0,1
customer105,2019-12-27 00:00:00+00:00,45.7,3
customer105,2019-12-31 00:00:00+00:00,30.0,2
customer105,2020-01-03 00:00:00+00:00,50.0,4
customer105,2020-01-05 00:00:00+00:00,20.0,1
customer105,2020-01-08 00:00:00+00:00,25.0,2
customer105,2020-01-10 00:00:00+00:00,25.0,1
customer105,2020-01-12 00:00:00+00:00,20.0,1
customer105,2020-01-17 00:00:00+00:00,25.0,1
customer105,2020-01-19 00:00:00+00:00,15.0,1
customer105,2020-01-22 00:00:00+00:00,30.0,2
customer105,2020-01-23 00:00:00+00:00,10.0,1
customer105,2020-01-27 00:00:00+00:00,15.0,1
customer105,2020-01-28 00:00:00+00:00,10.0,1
customer105,2020-01-30 00:00:00+00:00,20.0,1
customer105,2020-01-31 00:00:00+00:00,20.0,1
customer105,2020-02-02 00:00:00+00:00,180.0,5
customer105,2020-02-03 00:00:00+00:00,10.0,1
customer105,2020-02-07 00:00:00+00:00,75.0,4
customer105,2020-02-08 00:00:00+00:00,25.0,1
customer105,2020-02-17 00:00:00+00:00,10.0,1
customer105,2020-02-20 00:00:00+00:00,25.0,1
customer105,2020-02-21 00:00:00+00:00,55.0,3
customer105,2020-02-26 00:00:00+00:00,20.0,1
customer105,2020-02-28 00:00:00+00:00,40.0,2
customer1050,2019-10-08 00:00:00+00:00,500.0,1
customer1051,2020-01-02 00:00:00+00:00,50.0,2
customer1051,2020-02-25 00:00:00+00:00,15.0,1
customer1051,2020-02-28 00:00:00+00:00,40.0,1
customer1052,2019-06-01 00:00:00+00:00,100.0,2
customer1053,2019-09-25 00:00:00+00:00,1149.0,10
customer1054,2019-04-27 00:00:00+00:00,80.0,2
customer1054,2019-04-28 00:00:00+00:00,250.0,5
customer1055,2019-03-01 00:00:00+00:00,50.0,1
customer1055,2019-03-05 00:00:00+00:00,50.0,1
customer1056,2019-08-13 00:00:00+00:00,10.0,1
customer1057,2019-03-11 00:00:00+00:00,15.0,1
customer1058,2019-03-06 00:00:00+00:00,20.0,1
customer1058,2019-03-07 00:00:00+00:00,10.0,1
customer1058,2019-03-29 00:00:00+00:00,40.0,2
customer1059,2019-03-06 00:00:00+00:00,52.0,2
customer1059,2019-03-12 00:00:00+00:00,32.0,1
customer1059,2019-03-13 00:00:00+00:00,202.0,2
customer1059,2019-03-14 00:00:00+00:00,50.0,1
customer1059,2019-05-09 00:00:00+00:00,78.0,2
customer1059,2019-07-13 00:00:00+00:00,25.0,1
customer1059,2019-09-14 00:00:00+00:00,50.0,1
customer1059,2019-09-16 00:00:00+00:00,10.0,1
customer1059,2019-09-18 00:00:00+00:00,16.5,1
customer1059,2019-09-21 00:00:00+00:00,30.0,1
customer1059,2019-11-13 00:00:00+00:00,50.0,1
customer106,2019-07-29 00:00:00+00:00,100.0,1
customer106,2019-07-30 00:00:00+00:00,200.0,2
customer106,2019-07-31 00:00:00+00:00,200.0,2
customer106,2019-08-01 00:00:00+00:00,400.0,4
customer106,2019-08-03 00:00:00+00:00,600.0,4
customer1060,2019-11-09 00:00:00+00:00,50.0,2
customer1060,2019-11-14 00:00:00+00:00,50.0,1
customer1060,2019-11-26 00:00:00+00:00,50.0,1
customer1060,2020-02-01 00:00:00+00:00,20.0,1
customer1060,2020-02-02 00:00:00+00:00,100.0,2
customer1061,2019-04-19 00:00:00+00:00,100.0,1
customer1061,2019-05-24 00:00:00+00:00,300.0,3
customer1061,2019-06-29 00:00:00+00:00,300.0,3
customer1061,2019-07-03 00:00:00+00:00,100.0,1
customer1061,2019-09-21 00:00:00+00:00,220.0,2
customer1061,2020-02-01 00:00:00+00:00,200.0,2
customer1061,2020-02-08 00:00:00+00:00,1000.0,5
customer1061,2020-02-16 00:00:00+00:00,200.0,2
customer1062,2019-08-03 00:00:00+00:00,30.0,1
customer1062,2019-08-04 00:00:00+00:00,25.0,1
customer1062,2019-08-06 00:00:00+00:00,20.0,1
customer1063,2019-07-08 00:00:00+00:00,20.0,2
customer1064,2019-12-28 00:00:00+00:00,20.0,1
customer1065,2019-04-28 00:00:00+00:00,400.0,2
customer1065,2019-04-30 00:00:00+00:00,500.0,1
customer1065,2019-05-01 00:00:00+00:00,500.0,1
customer1065,2019-05-03 00:00:00+00:00,750.0,3
customer1065,2019-05-09 00:00:00+00:00,600.0,1
customer1066,2020-02-06 00:00:00+00:00,50.0,1
customer1067,2019-05-01 00:00:00+00:00,50.0,1
customer1067,2019-06-22 00:00:00+00:00,50.0,1
customer1068,2019-08-03 00:00:00+00:00,100.0,1
customer1068,2019-08-24 00:00:00+00:00,50.0,1
customer1068,2019-09-15 00:00:00+00:00,50.0,1
customer1068,2019-11-03 00:00:00+00:00,50.0,1
customer1069,2019-07-13 00:00:00+00:00,200.0,1
customer1069,2019-11-02 00:00:00+00:00,200.0,1
customer1069,2019-11-03 00:00:00+00:00,200.0,2
customer1069,2019-11-24 00:00:00+00:00,250.0,1
customer1069,2019-12-22 00:00:00+00:00,100.0,1
customer1069,2020-01-15 00:00:00+00:00,100.0,1
customer1069,2020-02-08 00:00:00+00:00,94.0,1
customer107,2019-03-11 00:00:00+00:00,1050.0,7
customer107,2019-03-12 00:00:00+00:00,400.0,2
customer107,2019-03-13 00:00:00+00:00,800.0,4
customer107,2019-03-16 00:00:00+00:00,50.0,1
customer107,2019-03-17 00:00:00+00:00,2000.0,10
customer107,2019-03-19 00:00:00+00:00,400.0,3
customer107,2019-03-23 00:00:00+00:00,200.0,1
customer107,2019-03-24 00:00:00+00:00,100.0,1
customer107,2019-03-27 00:00:00+00:00,400.0,2
customer107,2019-04-01 00:00:00+00:00,2000.0,10
customer107,2019-04-06 00:00:00+00:00,100.0,1
customer107,2019-04-08 00:00:00+00:00,200.0,2
customer107,2019-04-12 00:00:00+00:00,500.0,3
customer107,2019-04-13 00:00:00+00:00,1200.0,5
customer107,2019-04-16 00:00:00+00:00,200.0,1
customer107,2019-04-22 00:00:00+00:00,1000.0,5
customer107,2019-04-30 00:00:00+00:00,1150.0,7
customer107,2019-05-04 00:00:00+00:00,300.0,2
customer107,2019-05-06 00:00:00+00:00,2000.0,10
customer107,2019-05-13 00:00:00+00:00,500.0,5
customer107,2019-08-10 00:00:00+00:00,200.0,1
customer107,2019-08-26 00:00:00+00:00,1350.0,10
customer107,2019-08-27 00:00:00+00:00,400.0,3
customer107,2019-08-28 00:00:00+00:00,950.0,10
customer107,2019-08-30 00:00:00+00:00,700.0,7
customer107,2019-08-31 00:00:00+00:00,1000.0,10
customer107,2019-09-01 00:00:00+00:00,100.0,1
customer107,2019-09-02 00:00:00+00:00,50.0,1
customer107,2019-09-04 00:00:00+00:00,250.0,4
customer107,2019-09-11 00:00:00+00:00,50.0,1
customer107,2019-09-14 00:00:00+00:00,50.0,1
customer107,2019-09-17 00:00:00+00:00,200.0,4
customer107,2019-09-18 00:00:00+00:00,50.0,1
customer107,2019-09-28 00:00:00+00:00,200.0,2
customer107,2019-10-02 00:00:00+00:00,1400.0,10
customer107,2019-10-03 00:00:00+00:00,195.5,2
customer107,2019-10-09 00:00:00+00:00,295.5,6
customer107,2019-10-12 00:00:00+00:00,51.25,1
customer107,2019-10-13 00:00:00+00:00,1100.0,5
customer107,2019-10-14 00:00:00+00:00,992.5,5
customer107,2019-10-18 00:00:00+00:00,50.0,1
customer107,2019-10-27 00:00:00+00:00,1800.0,8
customer107,2019-10-28 00:00:00+00:00,200.0,1
customer107,2019-10-31 00:00:00+00:00,500.0,3
customer107,2019-11-01 00:00:00+00:00,200.0,1
customer107,2019-11-03 00:00:00+00:00,760.0,5
customer107,2019-11-04 00:00:00+00:00,400.0,2
customer107,2019-11-05 00:00:00+00:00,1300.0,7
customer107,2019-11-06 00:00:00+00:00,550.0,4
customer107,2019-11-07 00:00:00+00:00,400.0,2
customer107,2019-11-11 00:00:00+00:00,99.0,1
customer107,2019-11-12 00:00:00+00:00,5500.0,20
customer107,2019-11-14 00:00:00+00:00,150.0,2
customer107,2019-11-15 00:00:00+00:00,225.0,3
customer107,2019-11-16 00:00:00+00:00,720.0,4
customer107,2019-11-17 00:00:00+00:00,500.0,1
customer107,2019-11-18 00:00:00+00:00,1400.0,6
customer107,2019-11-20 00:00:00+00:00,600.0,3
customer107,2019-11-21 00:00:00+00:00,1150.0,10
customer107,2019-11-22 00:00:00+00:00,3091.43,19
customer107,2019-11-23 00:00:00+00:00,500.0,3
customer107,2019-11-24 00:00:00+00:00,737.0,4
customer107,2019-11-25 00:00:00+00:00,100.0,1
customer107,2019-11-27 00:00:00+00:00,1100.0,6
customer107,2019-11-28 00:00:00+00:00,1600.0,9
customer107,2019-12-02 00:00:00+00:00,1000.81,7
customer107,2019-12-05 00:00:00+00:00,1175.0,9
customer107,2019-12-06 00:00:00+00:00,1200.0,9
customer107,2019-12-07 00:00:00+00:00,250.0,4
customer107,2019-12-08 00:00:00+00:00,559.75,3
customer107,2019-12-09 00:00:00+00:00,150.0,2
customer107,2019-12-10 00:00:00+00:00,2550.0,17
customer107,2019-12-12 00:00:00+00:00,260.0,3
customer107,2019-12-13 00:00:00+00:00,125.0,2
customer107,2019-12-14 00:00:00+00:00,350.90999999999997,4
customer107,2019-12-15 00:00:00+00:00,395.0,2
customer107,2019-12-18 00:00:00+00:00,1295.0,5
customer107,2019-12-19 00:00:00+00:00,200.0,1
customer107,2019-12-20 00:00:00+00:00,1150.0,6
customer107,2019-12-21 00:00:00+00:00,140.0,2
customer107,2019-12-22 00:00:00+00:00,208.13,1
customer107,2019-12-24 00:00:00+00:00,2500.0,12
customer107,2019-12-28 00:00:00+00:00,1200.0,5
customer107,2019-12-29 00:00:00+00:00,800.0,4
